split,video,video_stem,track_id,species,frame_index,crop_path,confidence,source,bbox_x,bbox_y,bbox_w,bbox_h,crop_x1,crop_y1,crop_x2,crop_y2,dwell_time_s
train,dusky_legged_guan5.mp4,dusky_legged_guan5,1,dusky_legged_guan,0,crops\dusky_legged_guan\dusky_legged_guan5__tid1__f0.jpg,0.7458,high,1066.7647705078125,308.349609375,142.0103759765625,98.45846557617188,1060,303,1216,412,2.41
train,dusky_legged_guan5.mp4,dusky_legged_guan5,6,dusky_legged_guan,302,crops\dusky_legged_guan\dusky_legged_guan5__tid6__f302.jpg,0.6214,low,1003.815673828125,376.5914306640625,55.7724609375,95.93539428710938,1001,372,1062,477,0.73
train,dusky_legged_guan354.mp4,dusky_legged_guan354,1,dusky_legged_guan,0,crops\dusky_legged_guan\dusky_legged_guan354__tid1__f0.jpg,0.8948,high,794.2901611328125,430.4335632324219,210.2725830078125,146.13858032226562,784,423,1015,584,15.17
train,dusky_legged_guan5.mp4,dusky_legged_guan5,3,dusky_legged_guan,418,crops\dusky_legged_guan\dusky_legged_guan5__tid3__f418.jpg,0.9394,high,942.7877807617188,394.4682312011719,268.35284423828125,233.95632934570312,929,383,1225,640,13.1
train,dusky_legged_guan7.mp4,dusky_legged_guan7,1,dusky_legged_guan,42,crops\dusky_legged_guan\dusky_legged_guan7__tid1__f42.jpg,0.9314,high,901.3121948242188,315.7286071777344,139.59942626953125,103.41342163085938,894,311,1048,424,13.3
train,dusky_legged_guan354.mp4,dusky_legged_guan354,3,dusky_legged_guan,236,crops\dusky_legged_guan\dusky_legged_guan354__tid3__f236.jpg,0.8931,high,603.8369140625,396.5489196777344,218.9638671875,106.61709594726562,593,391,834,508,14.97
train,dusky_legged_guan5.mp4,dusky_legged_guan5,1,dusky_legged_guan,14,crops\dusky_legged_guan\dusky_legged_guan5__tid1__f14.jpg,0.8084,high,1037.248046875,324.89471435546875,159.4169921875,106.40371704101562,1029,320,1205,437,2.41
train,dusky_legged_guan334.mp4,dusky_legged_guan334,3,dusky_legged_guan,274,crops\dusky_legged_guan\dusky_legged_guan334__tid3__f274.jpg,0.8943,high,858.171875,330.50933837890625,97.3485107421875,116.49624633789062,853,325,960,453,7.83
train,dusky_legged_guan354.mp4,dusky_legged_guan354,4,dusky_legged_guan,262,crops\dusky_legged_guan\dusky_legged_guan354__tid4__f262.jpg,0.8721,high,787.2137451171875,352.89544677734375,169.8819580078125,116.41778564453125,779,347,966,475,14.97
train,dusky_legged_guan5.mp4,dusky_legged_guan5,4,dusky_legged_guan,214,crops\dusky_legged_guan\dusky_legged_guan5__tid4__f214.jpg,0.7655,high,1090.585205078125,329.2930603027344,116.075439453125,76.9541015625,1085,325,1212,410,2.74
train,dusky_legged_guan588.mp4,dusky_legged_guan588,1,dusky_legged_guan,4,crops\dusky_legged_guan\dusky_legged_guan588__tid1__f4.jpg,0.713,high,782.3793334960938,407.1175537109375,95.70947265625,164.7265625,778,399,883,580,14.36
train,dusky_legged_guan334.mp4,dusky_legged_guan334,2,dusky_legged_guan,144,crops\dusky_legged_guan\dusky_legged_guan334__tid2__f144.jpg,0.923,high,797.1974487304688,389.86199951171875,108.26641845703125,155.38287353515625,792,382,911,553,3.15
train,dusky_legged_guan334.mp4,dusky_legged_guan334,2,dusky_legged_guan,142,crops\dusky_legged_guan\dusky_legged_guan334__tid2__f142.jpg,0.9078,high,790.7155151367188,396.3897399902344,110.01739501953125,145.88150024414062,785,389,906,550,3.15
train,dusky_legged_guan8.mp4,dusky_legged_guan8,1,dusky_legged_guan,86,crops\dusky_legged_guan\dusky_legged_guan8__tid1__f86.jpg,0.9426,high,779.3361206054688,531.0520629882812,285.94256591796875,139.54974365234375,765,524,1080,678,14.63
train,dusky_legged_guan354.mp4,dusky_legged_guan354,1,dusky_legged_guan,228,crops\dusky_legged_guan\dusky_legged_guan354__tid1__f228.jpg,0.8597,high,895.6022338867188,422.5159912109375,151.20465087890625,133.94281005859375,888,416,1054,563,15.17
train,dusky_legged_guan5.mp4,dusky_legged_guan5,6,dusky_legged_guan,300,crops\dusky_legged_guan\dusky_legged_guan5__tid6__f300.jpg,0.7784,high,1003.9527587890625,373.7928161621094,57.6170654296875,88.96566772460938,1001,369,1064,467,0.73
train,dusky_legged_guan111.mp4,dusky_legged_guan111,1,dusky_legged_guan,130,crops\dusky_legged_guan\dusky_legged_guan111__tid1__f130.jpg,0.9747,high,507.5108642578125,428.212158203125,244.681884765625,241.5103759765625,495,416,764,682,15.13
train,dusky_legged_guan5.mp4,dusky_legged_guan5,4,dusky_legged_guan,210,crops\dusky_legged_guan\dusky_legged_guan5__tid4__f210.jpg,0.7407,high,1096.101318359375,327.7582702636719,115.010009765625,76.699951171875,1090,324,1217,408,2.74
train,dusky_legged_guan111.mp4,dusky_legged_guan111,1,dusky_legged_guan,132,crops\dusky_legged_guan\dusky_legged_guan111__tid1__f132.jpg,0.9743,high,507.88323974609375,428.0908203125,244.28125,241.78411865234375,496,416,764,682,15.13
train,dusky_legged_guan8.mp4,dusky_legged_guan8,4,dusky_legged_guan,78,crops\dusky_legged_guan\dusky_legged_guan8__tid4__f78.jpg,0.8356,high,692.4732666015625,485.0445556640625,226.14501953125,151.56829833984375,681,477,930,644,2.94
train,dusky_legged_guan588.mp4,dusky_legged_guan588,2,dusky_legged_guan,440,crops\dusky_legged_guan\dusky_legged_guan588__tid2__f440.jpg,0.9229,high,703.1552124023438,417.9058837890625,151.62744140625,250.34820556640625,696,405,862,681,12.89
train,dusky_legged_guan5.mp4,dusky_legged_guan5,5,dusky_legged_guan,262,crops\dusky_legged_guan\dusky_legged_guan5__tid5__f262.jpg,0.8478,high,995.4853515625,319.2491149902344,70.1962890625,132.57421875,992,313,1069,458,2.94
train,dusky_legged_guan5.mp4,dusky_legged_guan5,4,dusky_legged_guan,198,crops\dusky_legged_guan\dusky_legged_guan5__tid4__f198.jpg,0.7295,high,1116.8935546875,319.2674255371094,93.5042724609375,69.990234375,1112,316,1215,393,2.74
train,dusky_legged_guan334.mp4,dusky_legged_guan334,1,dusky_legged_guan,62,crops\dusky_legged_guan\dusky_legged_guan334__tid1__f62.jpg,0.8437,high,541.1337890625,396.2780456542969,143.94573974609375,112.73666381835938,534,391,692,515,1.21
train,dusky_legged_guan8.mp4,dusky_legged_guan8,4,dusky_legged_guan,74,crops\dusky_legged_guan\dusky_legged_guan8__tid4__f74.jpg,0.8346,high,695.7479248046875,488.226806640625,215.5518798828125,147.07928466796875,685,481,922,643,2.94
train,dusky_legged_guan8.mp4,dusky_legged_guan8,5,dusky_legged_guan,90,crops\dusky_legged_guan\dusky_legged_guan8__tid5__f90.jpg,0.8068,high,709.2642822265625,494.482421875,191.49786376953125,143.840087890625,700,487,910,646,10.29
train,dusky_legged_guan8.mp4,dusky_legged_guan8,1,dusky_legged_guan,0,crops\dusky_legged_guan\dusky_legged_guan8__tid1__f0.jpg,0.9065,high,894.05322265625,533.0875244140625,171.3319091796875,137.4197998046875,885,526,1074,677,14.63
train,dusky_legged_guan5.mp4,dusky_legged_guan5,3,dusky_legged_guan,62,crops\dusky_legged_guan\dusky_legged_guan5__tid3__f62.jpg,0.7431,high,1026.3017578125,342.4202880859375,68.700439453125,122.96444702148438,1023,336,1098,472,13.1
train,dusky_legged_guan334.mp4,dusky_legged_guan334,3,dusky_legged_guan,212,crops\dusky_legged_guan\dusky_legged_guan334__tid3__f212.jpg,0.739,high,871.0751953125,348.66778564453125,69.13397216796875,125.29345703125,868,342,944,480,7.83
train,dusky_legged_guan354.mp4,dusky_legged_guan354,2,dusky_legged_guan,6,crops\dusky_legged_guan\dusky_legged_guan354__tid2__f6.jpg,0.7491,high,1198.3275146484375,316.04168701171875,81.6724853515625,138.63128662109375,1194,309,1280,462,14.03
train,dusky_legged_guan354.mp4,dusky_legged_guan354,4,dusky_legged_guan,266,crops\dusky_legged_guan\dusky_legged_guan354__tid4__f266.jpg,0.8905,high,791.5492553710938,349.7884216308594,162.69805908203125,110.4130859375,783,344,962,466,14.97
train,dusky_legged_guan334.mp4,dusky_legged_guan334,5,dusky_legged_guan,406,crops\dusky_legged_guan\dusky_legged_guan334__tid5__f406.jpg,0.7001,high,618.4684448242188,408.0126647949219,220.99151611328125,133.92025756835938,607,401,851,549,1.54
train,dusky_legged_guan24.mp4,dusky_legged_guan24,1,dusky_legged_guan,0,crops\dusky_legged_guan\dusky_legged_guan24__tid1__f0.jpg,0.906,high,726.4146728515625,443.92254638671875,120.13916015625,225.35614013671875,720,433,853,681,5.09
train,dusky_legged_guan354.mp4,dusky_legged_guan354,4,dusky_legged_guan,6,crops\dusky_legged_guan\dusky_legged_guan354__tid4__f6.jpg,0.7174,high,828.4759521484375,346.41900634765625,131.5147705078125,84.580322265625,822,342,967,435,14.97
train,dusky_legged_guan8.mp4,dusky_legged_guan8,3,dusky_legged_guan,0,crops\dusky_legged_guan\dusky_legged_guan8__tid3__f0.jpg,0.8637,high,1147.6131591796875,498.920654296875,132.2623291015625,170.61199951171875,1141,490,1280,678,15.17
train,dusky_legged_guan588.mp4,dusky_legged_guan588,1,dusky_legged_guan,418,crops\dusky_legged_guan\dusky_legged_guan588__tid1__f418.jpg,0.9531,high,0.0,413.88916015625,486.3836669921875,255.94256591796875,0,401,511,683,14.36
train,Guazubira4.mp4,Guazubira4,1,gray_brocket,0,crops\gray_brocket\Guazubira4__tid1__f0.jpg,0.902,high,347.81744384765625,319.48468017578125,150.05484008789062,179.344482421875,340,311,505,508,15.1
train,Guazubira1.mp4,Guazubira1,1,gray_brocket,298,crops\gray_brocket\Guazubira1__tid1__f298.jpg,0.9827,high,0.19482421875,25.09539794921875,665.8267822265625,644.6571655273438,0,0,699,702,15.17
train,gray_brocket3.mp4,gray_brocket3,1,gray_brocket,178,crops\gray_brocket\gray_brocket3__tid1__f178.jpg,0.9851,high,113.94401550292969,1.2600911855697632,1008.9176788330078,668.6698404550552,63,0,1173,703,15.07
train,gray_brocket3.mp4,gray_brocket3,1,gray_brocket,362,crops\gray_brocket\gray_brocket3__tid1__f362.jpg,0.9844,high,254.3350067138672,7.7288618087768555,978.2060089111328,662.2130327224731,205,0,1280,703,15.07
train,Guazubira4.mp4,Guazubira4,1,gray_brocket,156,crops\gray_brocket\Guazubira4__tid1__f156.jpg,0.9686,high,515.5853881835938,313.1427917480469,290.13739013671875,248.51419067382812,501,301,820,574,15.1
train,Guazubira1.mp4,Guazubira1,1,gray_brocket,88,crops\gray_brocket\Guazubira1__tid1__f88.jpg,0.9573,high,0.0,216.15255737304688,604.953369140625,453.3409729003906,0,193,635,692,15.17
train,gray_brocket1.mp4,gray_brocket1,1,gray_brocket,362,crops\gray_brocket\gray_brocket1__tid1__f362.jpg,0.9829,high,284.565185546875,73.52970886230469,995.1082763671875,598.0527496337891,235,44,1280,701,15.07
train,gray_brocket1.mp4,gray_brocket1,1,gray_brocket,330,crops\gray_brocket\gray_brocket1__tid1__f330.jpg,0.9853,high,285.0629577636719,83.64115905761719,994.6782531738281,587.0221099853516,235,54,1280,700,15.07
train,Guazubira2.mp4,Guazubira2,1,gray_brocket,220,crops\gray_brocket\Guazubira2__tid1__f220.jpg,0.9885,high,194.30917358398438,1.313232421875,935.1850891113281,669.3101806640625,148,0,1176,704,15.07
train,gray_brocket2.mp4,gray_brocket2,1,gray_brocket,300,crops\gray_brocket\gray_brocket2__tid1__f300.jpg,0.9855,high,0.1578369140625,17.309551239013672,691.0194091796875,653.3189888000488,0,0,726,703,15.17
train,Guazubira1.mp4,Guazubira1,1,gray_brocket,0,crops\gray_brocket\Guazubira1__tid1__f0.jpg,0.9608,high,0.0718994140625,302.80096435546875,544.16943359375,367.16497802734375,0,284,571,688,15.17
train,Guazubira1.mp4,Guazubira1,1,gray_brocket,268,crops\gray_brocket\Guazubira1__tid1__f268.jpg,0.9808,high,0.0,81.75395202636719,669.4108276367188,588.0473175048828,0,52,703,699,15.17
train,gray_brocket1.mp4,gray_brocket1,1,gray_brocket,328,crops\gray_brocket\gray_brocket1__tid1__f328.jpg,0.9844,high,285.431396484375,83.7583236694336,994.37841796875,586.9549942016602,236,54,1280,700,15.07
train,gray_brocket2.mp4,gray_brocket2,1,gray_brocket,88,crops\gray_brocket\gray_brocket2__tid1__f88.jpg,0.9573,high,0.0,216.15255737304688,604.953369140625,453.3409729003906,0,193,635,692,15.17
train,Guazubira5.mp4,Guazubira5,1,gray_brocket,266,crops\gray_brocket\Guazubira5__tid1__f266.jpg,0.9818,high,285.90679931640625,40.68680953979492,993.5031127929688,630.0789985656738,236,9,1280,702,15.07
train,gray_brocket4.mp4,gray_brocket4,1,gray_brocket,88,crops\gray_brocket\gray_brocket4__tid1__f88.jpg,0.9475,high,503.0789489746094,299.6209716796875,234.52816772460938,254.80023193359375,491,287,749,567,15.1
train,gray_brocket1.mp4,gray_brocket1,1,gray_brocket,266,crops\gray_brocket\gray_brocket1__tid1__f266.jpg,0.9818,high,285.90679931640625,40.68680953979492,993.5031127929688,630.0789985656738,236,9,1280,702,15.07
train,gray_brocket1.mp4,gray_brocket1,1,gray_brocket,0,crops\gray_brocket\gray_brocket1__tid1__f0.jpg,0.9719,high,279.2255554199219,57.9669189453125,999.7295227050781,613.442626953125,229,27,1280,702,15.07
train,Guazubira1.mp4,Guazubira1,1,gray_brocket,300,crops\gray_brocket\Guazubira1__tid1__f300.jpg,0.9855,high,0.1578369140625,17.309551239013672,691.0194091796875,653.3189888000488,0,0,726,703,15.17
train,Guazubira2.mp4,Guazubira2,1,gray_brocket,272,crops\gray_brocket\Guazubira2__tid1__f272.jpg,0.9856,high,322.95794677734375,15.5145263671875,857.3533325195312,655.2452392578125,280,0,1223,704,15.07
train,Guazubira2.mp4,Guazubira2,1,gray_brocket,0,crops\gray_brocket\Guazubira2__tid1__f0.jpg,0.9823,high,117.92912292480469,0.267822265625,1007.5093536376953,670.5585327148438,68,0,1176,704,15.07
train,gray_brocket3.mp4,gray_brocket3,1,gray_brocket,0,crops\gray_brocket\gray_brocket3__tid1__f0.jpg,0.9823,high,117.92912292480469,0.267822265625,1007.5093536376953,670.5585327148438,68,0,1176,704,15.07
train,gray_brocket3.mp4,gray_brocket3,1,gray_brocket,222,crops\gray_brocket\gray_brocket3__tid1__f222.jpg,0.9886,high,199.663818359375,1.60546875,929.892333984375,668.9168701171875,153,0,1176,704,15.07
train,Guazubira4.mp4,Guazubira4,1,gray_brocket,272,crops\gray_brocket\Guazubira4__tid1__f272.jpg,0.9405,high,517.1918334960938,321.499267578125,331.14276123046875,240.103759765625,501,309,865,574,15.1
train,gray_brocket4.mp4,gray_brocket4,1,gray_brocket,156,crops\gray_brocket\gray_brocket4__tid1__f156.jpg,0.9686,high,515.5853881835938,313.1427917480469,290.13739013671875,248.51419067382812,501,301,820,574,15.1
train,Guazubira4.mp4,Guazubira4,1,gray_brocket,88,crops\gray_brocket\Guazubira4__tid1__f88.jpg,0.9475,high,503.0789489746094,299.6209716796875,234.52816772460938,254.80023193359375,491,287,749,567,15.1
train,Guazubira2.mp4,Guazubira2,1,gray_brocket,88,crops\gray_brocket\Guazubira2__tid1__f88.jpg,0.9855,high,115.8642578125,1.0444743633270264,1007.3514404296875,669.0291340351105,65,0,1174,704,15.07
train,gray_brocket4.mp4,gray_brocket4,1,gray_brocket,154,crops\gray_brocket\gray_brocket4__tid1__f154.jpg,0.9704,high,511.33782958984375,313.0689392089844,288.92510986328125,248.41275024414062,497,301,815,574,15.1
train,gray_brocket2.mp4,gray_brocket2,1,gray_brocket,0,crops\gray_brocket\gray_brocket2__tid1__f0.jpg,0.9608,high,0.0718994140625,302.80096435546875,544.16943359375,367.16497802734375,0,284,571,688,15.17
train,Guazubira2.mp4,Guazubira2,1,gray_brocket,224,crops\gray_brocket\Guazubira2__tid1__f224.jpg,0.9875,high,207.57321166992188,3.6237590312957764,922.0220031738281,667.1272175312042,161,0,1176,704,15.07
train,gray_brocket4.mp4,gray_brocket4,1,gray_brocket,362,crops\gray_brocket\gray_brocket4__tid1__f362.jpg,0.964,high,524.521484375,275.31939697265625,270.2603759765625,286.1302490234375,511,261,808,576,15.1
train,Guazubira1.mp4,Guazubira1,1,gray_brocket,302,crops\gray_brocket\Guazubira1__tid1__f302.jpg,0.9821,high,0.2215169370174408,16.561748504638672,726.5511271059513,653.0091743469238,0,0,763,702,15.17
train,Guazubira5.mp4,Guazubira5,1,gray_brocket,332,crops\gray_brocket\Guazubira5__tid1__f332.jpg,0.9851,high,285.53460693359375,82.09979248046875,993.9039916992188,588.5921020507812,236,53,1280,700,15.07
train,Guazubira1.mp4,Guazubira1,1,gray_brocket,178,crops\gray_brocket\Guazubira1__tid1__f178.jpg,0.9693,high,0.0,244.2515869140625,676.9807739257812,425.2161865234375,0,223,711,691,15.17
train,Guazubira1.mp4,Guazubira1,1,gray_brocket,364,crops\gray_brocket\Guazubira1__tid1__f364.jpg,0.961,high,0.013834635727107525,239.51617431640625,562.1032918291166,430.23004150390625,0,218,590,691,15.17
train,gray_brocket3.mp4,gray_brocket3,1,gray_brocket,220,crops\gray_brocket\gray_brocket3__tid1__f220.jpg,0.9885,high,194.30917358398438,1.313232421875,935.1850891113281,669.3101806640625,148,0,1176,704,15.07
train,gray_brocket3.mp4,gray_brocket3,1,gray_brocket,272,crops\gray_brocket\gray_brocket3__tid1__f272.jpg,0.9856,high,322.95794677734375,15.5145263671875,857.3533325195312,655.2452392578125,280,0,1223,704,15.07
train,gray_brocket4.mp4,gray_brocket4,1,gray_brocket,184,crops\gray_brocket\gray_brocket4__tid1__f184.jpg,0.9597,high,508.0346374511719,314.6711120605469,337.6855773925781,247.43142700195312,491,302,863,574,15.1
train,gray_brocket2.mp4,gray_brocket2,1,gray_brocket,298,crops\gray_brocket\gray_brocket2__tid1__f298.jpg,0.9827,high,0.19482421875,25.09539794921875,665.8267822265625,644.6571655273438,0,0,699,702,15.17
train,gray_brocket2.mp4,gray_brocket2,1,gray_brocket,302,crops\gray_brocket\gray_brocket2__tid1__f302.jpg,0.9821,high,0.2215169370174408,16.561748504638672,726.5511271059513,653.0091743469238,0,0,763,702,15.17
train,Guazubira5.mp4,Guazubira5,1,gray_brocket,362,crops\gray_brocket\Guazubira5__tid1__f362.jpg,0.9829,high,284.565185546875,73.52970886230469,995.1082763671875,598.0527496337891,235,44,1280,701,15.07
train,gray_brocket1.mp4,gray_brocket1,1,gray_brocket,178,crops\gray_brocket\gray_brocket1__tid1__f178.jpg,0.9768,high,280.9198913574219,63.9727783203125,998.9975891113281,607.716064453125,231,34,1280,702,15.07
train,gray_brocket4.mp4,gray_brocket4,1,gray_brocket,0,crops\gray_brocket\gray_brocket4__tid1__f0.jpg,0.902,high,347.81744384765625,319.48468017578125,150.05484008789062,179.344482421875,340,311,505,508,15.1
train,gray_brocket1.mp4,gray_brocket1,1,gray_brocket,332,crops\gray_brocket\gray_brocket1__tid1__f332.jpg,0.9851,high,285.53460693359375,82.09979248046875,993.9039916992188,588.5921020507812,236,53,1280,700,15.07
train,hare244.mp4,hare244,1,hare,10,crops\hare\hare244__tid1__f10.jpg,0.9298,high,748.029296875,438.8534851074219,124.32391357421875,231.42648315429688,742,427,879,682,8.24
train,hare335.mp4,hare335,1,hare,298,crops\hare\hare335__tid1__f298.jpg,0.915,high,769.1123657226562,331.9510192871094,1150.8876342773438,686.7495422363281,712,298,1920,1053,11.53
train,hare4353.mp4,hare4353,1,hare,220,crops\hare\hare4353__tid1__f220.jpg,0.9751,high,1107.651123046875,358.24664306640625,812.348876953125,661.0778198242188,1067,325,1920,1052,15.0
train,hare544.mp4,hare544,1,hare,54,crops\hare\hare544__tid1__f54.jpg,0.7162,high,892.382080078125,417.2479248046875,73.845703125,92.03369140625,889,413,970,514,8.24
train,hare4353.mp4,hare4353,1,hare,0,crops\hare\hare4353__tid1__f0.jpg,0.8915,high,1029.583251953125,599.9315795898438,890.416748046875,419.46759033203125,985,579,1920,1040,15.0
train,hare4531.mp4,hare4531,1,hare,74,crops\hare\hare4531__tid1__f74.jpg,0.941,high,0.2515716552734375,689.7982177734375,279.9778594970703,329.156005859375,0,673,294,1035,11.73
train,hare4353.mp4,hare4353,1,hare,360,crops\hare\hare4353__tid1__f360.jpg,0.9676,high,1159.087158203125,345.0648193359375,760.912841796875,674.1519775390625,1121,311,1920,1053,15.0
train,hare594.mp4,hare594,1,hare,234,crops\hare\hare594__tid1__f234.jpg,0.9685,high,0.0,529.8954467773438,424.1824951171875,489.39898681640625,0,505,445,1044,11.8
train,hare354.mp4,hare354,1,hare,116,crops\hare\hare354__tid1__f116.jpg,0.8931,high,947.9840698242188,407.48040771484375,133.74298095703125,161.1397705078125,941,399,1088,577,12.8
train,hare594.mp4,hare594,1,hare,138,crops\hare\hare594__tid1__f138.jpg,0.9539,high,0.1954498291015625,515.834228515625,428.8235321044922,503.7825927734375,0,491,450,1045,11.8
train,hare244.mp4,hare244,1,hare,14,crops\hare\hare244__tid1__f14.jpg,0.8331,high,776.3803100585938,438.4776611328125,122.55645751953125,175.76458740234375,770,430,905,623,8.24
train,hare335.mp4,hare335,1,hare,382,crops\hare\hare335__tid1__f382.jpg,0.9519,high,0.0607147216796875,491.0924072265625,346.36671447753906,526.73876953125,0,465,364,1044,11.53
train,hare354.mp4,hare354,1,hare,0,crops\hare\hare354__tid1__f0.jpg,0.8814,high,837.8414306640625,469.9010009765625,109.845947265625,79.8414306640625,832,466,953,554,12.8
train,hare335.mp4,hare335,1,hare,314,crops\hare\hare335__tid1__f314.jpg,0.9324,high,409.95587158203125,656.5740966796875,1383.1398315429688,362.60205078125,341,638,1862,1037,11.53
train,hare5430.mp4,hare5430,1,hare,68,crops\hare\hare5430__tid1__f68.jpg,0.9159,high,0.0,739.3699951171875,441.03399658203125,279.1053466796875,0,725,463,1032,11.8
train,hare335.mp4,hare335,1,hare,202,crops\hare\hare335__tid1__f202.jpg,0.8406,high,956.35302734375,680.5720825195312,963.302490234375,338.89361572265625,908,664,1920,1036,11.53
train,hare335.mp4,hare335,1,hare,302,crops\hare\hare335__tid1__f302.jpg,0.9598,high,666.309814453125,385.3614501953125,1253.690185546875,633.097900390625,604,354,1920,1050,11.53
train,hare244.mp4,hare244,1,hare,150,crops\hare\hare244__tid1__f150.jpg,0.6002,low,890.6912841796875,389.87615966796875,59.1544189453125,121.28271484375,888,384,953,517,8.24
train,hare4531.mp4,hare4531,1,hare,52,crops\hare\hare4531__tid1__f52.jpg,0.9626,high,0.18359375,694.6988525390625,277.2418518066406,324.4544677734375,0,678,291,1035,11.73
train,hare544.mp4,hare544,1,hare,0,crops\hare\hare544__tid1__f0.jpg,0.9334,high,604.9937133789062,442.2110290527344,188.78900146484375,228.06991577148438,596,431,803,682,8.24
train,hare594.mp4,hare594,1,hare,208,crops\hare\hare594__tid1__f208.jpg,0.9685,high,0.06353759765625,528.8054809570312,423.57965087890625,490.71392822265625,0,504,445,1044,11.8
train,hare354.mp4,hare354,1,hare,36,crops\hare\hare354__tid1__f36.jpg,0.9055,high,838.2625732421875,471.14483642578125,109.9229736328125,78.02777099609375,833,467,954,553,12.8
train,hare4353.mp4,hare4353,1,hare,222,crops\hare\hare4353__tid1__f222.jpg,0.9746,high,1109.2078857421875,358.1127014160156,810.7921142578125,661.2250671386719,1069,325,1920,1052,15.0
train,hare335.mp4,hare335,1,hare,130,crops\hare\hare335__tid1__f130.jpg,0.6921,low,964.8507080078125,705.0064697265625,954.696533203125,314.578369140625,917,689,1920,1035,11.53
train,hare594.mp4,hare594,1,hare,0,crops\hare\hare594__tid1__f0.jpg,0.8886,high,0.0,721.747314453125,414.89947509765625,296.6058349609375,0,707,436,1033,11.8
train,hare4531.mp4,hare4531,1,hare,212,crops\hare\hare4531__tid1__f212.jpg,0.936,high,0.0,805.645751953125,253.82211303710938,214.473876953125,0,795,267,1031,11.73
train,hare244.mp4,hare244,1,hare,102,crops\hare\hare244__tid1__f102.jpg,0.6658,low,891.1873779296875,380.1718444824219,82.7847900390625,132.52938842773438,887,374,978,519,8.24
train,hare544.mp4,hare544,1,hare,10,crops\hare\hare544__tid1__f10.jpg,0.9298,high,748.029296875,438.8534851074219,124.32391357421875,231.42648315429688,742,427,879,682,8.24
train,hare4353.mp4,hare4353,1,hare,272,crops\hare\hare4353__tid1__f272.jpg,0.9724,high,1120.0732421875,376.0199279785156,799.9267578125,643.3976745605469,1080,344,1920,1052,15.0
train,hare5430.mp4,hare5430,1,hare,230,crops\hare\hare5430__tid1__f230.jpg,0.9694,high,0.0,529.1080932617188,424.52471923828125,490.14532470703125,0,505,446,1044,11.8
train,hare594.mp4,hare594,1,hare,232,crops\hare\hare594__tid1__f232.jpg,0.9698,high,0.0,529.3215942382812,424.64898681640625,489.88519287109375,0,505,446,1044,11.8
train,hare4531.mp4,hare4531,1,hare,144,crops\hare\hare4531__tid1__f144.jpg,0.7655,high,1.2092742919921875,847.0555419921875,283.57569885253906,172.0269775390625,0,838,299,1028,11.73
train,hare544.mp4,hare544,1,hare,12,crops\hare\hare544__tid1__f12.jpg,0.9411,high,760.7723388671875,428.43218994140625,129.61328125,241.36126708984375,754,416,897,682,8.24
train,hare335.mp4,hare335,1,hare,0,crops\hare\hare335__tid1__f0.jpg,0.8522,high,1054.461669921875,672.2628173828125,865.41455078125,346.361572265625,1011,655,1920,1036,11.53
train,hare354.mp4,hare354,1,hare,74,crops\hare\hare354__tid1__f74.jpg,0.869,high,860.30859375,452.3619689941406,185.065185546875,116.91635131835938,851,447,1055,575,12.8
train,hare4353.mp4,hare4353,1,hare,88,crops\hare\hare4353__tid1__f88.jpg,0.9625,high,1126.81591796875,368.6448974609375,792.464111328125,649.6373291015625,1087,336,1920,1051,15.0
train,hare544.mp4,hare544,1,hare,230,crops\hare\hare544__tid1__f230.jpg,0.8185,high,889.5861206054688,395.2958984375,59.13592529296875,116.1591796875,887,389,952,517,8.24
train,hare4353.mp4,hare4353,1,hare,176,crops\hare\hare4353__tid1__f176.jpg,0.9717,high,1116.211669921875,364.31060791015625,803.788330078125,654.8314819335938,1076,332,1920,1052,15.0
train,hare5430.mp4,hare5430,1,hare,0,crops\hare\hare5430__tid1__f0.jpg,0.8886,high,0.0,721.747314453125,414.89947509765625,296.6058349609375,0,707,436,1033,11.8
train,hare594.mp4,hare594,1,hare,284,crops\hare\hare594__tid1__f284.jpg,0.9629,high,0.0,537.2708740234375,425.29144287109375,482.075927734375,0,513,447,1043,11.8
train,hare354.mp4,hare354,1,hare,78,crops\hare\hare354__tid1__f78.jpg,0.9135,high,874.138916015625,441.07208251953125,206.973388671875,117.78790283203125,864,435,1091,565,12.8
train,hare244.mp4,hare244,1,hare,230,crops\hare\hare244__tid1__f230.jpg,0.8185,high,889.5861206054688,395.2958984375,59.13592529296875,116.1591796875,887,389,952,517,8.24
train,hare544.mp4,hare544,1,hare,150,crops\hare\hare544__tid1__f150.jpg,0.6002,low,890.6912841796875,389.87615966796875,59.1544189453125,121.28271484375,888,384,953,517,8.24
train,hare354.mp4,hare354,1,hare,80,crops\hare\hare354__tid1__f80.jpg,0.9246,high,910.78271484375,438.72265625,173.277099609375,120.30816650390625,902,433,1093,565,12.8
train,human10.mp4,human10,6,human,154,crops\human\human10__tid6__f154.jpg,0.6218,low,1088.592041015625,1.325164794921875,830.516357421875,809.6981506347656,1047,0,1920,852,0.6
train,human10.mp4,human10,4,human,126,crops\human\human10__tid4__f126.jpg,0.7855,high,899.4660034179688,7.0001220703125,315.62957763671875,837.6055908203125,884,0,1231,886,0.53
train,human10.mp4,human10,5,human,140,crops\human\human10__tid5__f140.jpg,0.7262,high,0.0,1.216064453125,552.2703857421875,1050.669677734375,0,0,580,1080,0.67
